Month,Device,Place,BannerType,QueryType,TargetingType,Shows,Clicks,Cost,Conversions
9/1/2021,Mobile,Networks,image_ad,none,Phrase,261243,2534,36130,28
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,1044,14,152,0
9/1/2021,Desktop,Networks,image_ad,none,Phrase,1087807,1163,45259,40
9/1/2021,Mobile,Networks,image_ad,none,Phrase,2067961,19336,259024,124
9/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
9/1/2021,Desktop,Networks,image_ad,none,Phrase,23324,25,358,3
9/1/2021,Desktop,Networks,image_ad,none,Retargeting,5220,11,150,0
9/1/2021,Mobile,Networks,image_ad,none,Phrase,29601,483,3981,11
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,9312,125,1102,0
9/1/2021,Desktop,Networks,image_ad,none,Phrase,55445,131,3867,3
9/1/2021,Desktop,Networks,image_ad,none,Retargeting,29715,109,2956,5
9/1/2021,Mobile,Networks,image_ad,none,Phrase,121997,1676,16804,1
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,118543,1814,23217,7
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,4625,30,8777,3
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,2892,9,3112,0
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,167103,668,307279,48
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,64,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,21,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,1108,2,802,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,38805,39,12233,0
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,7329,19,2118,2
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,107,1,183,1
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,413,2,505,1
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,93,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,1,0,0,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,518,7,1024,1
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,470810,1425,183489,197
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,192250,643,132173,87
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,4,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,2121,8,998,1
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,987,1,147,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,6928,25,6185,7
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,46271,216,62137,19
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,75019,236,60566,32
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,40,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,288,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,127,0,0,0
9/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,1
9/1/2021,Desktop,Search,text,Brand,Phrase,28781,12653,738682,1645
9/1/2021,Desktop,Search,text,Competitor,Phrase,12987,508,26609,24
9/1/2021,Desktop,Search,text,Other,Phrase,21073,2281,282381,132
9/1/2021,Mobile,Search,text,Brand,Phrase,60337,26148,1327891,4638
9/1/2021,Mobile,Search,text,Competitor,Phrase,27763,815,49936,66
9/1/2021,Mobile,Search,text,Other,Phrase,29007,3319,384781,242
9/1/2021,Desktop,Networks,text,none,Phrase,36292128,20540,498954,1189
9/1/2021,Desktop,Networks,text,none,Retargeting,1179283,1199,30037,79
9/1/2021,Desktop,Search,text,Brand,Phrase,386980,99545,2741422,9105
9/1/2021,Desktop,Search,text,Competitor,Phrase,115488,6175,276537,549
9/1/2021,Desktop,Search,text,Other,Phrase,121641,10534,740026,1269
9/1/2021,Mobile,Networks,text,none,Phrase,7429485,38876,610619,1429
9/1/2021,Mobile,Networks,text,none,Retargeting,154663,1161,21363,71
9/1/2021,Mobile,Search,text,Brand,Phrase,390079,120285,1646863,14328
9/1/2021,Mobile,Search,text,Competitor,Phrase,258028,9797,509106,1126
9/1/2021,Mobile,Search,text,Other,Phrase,182078,15653,1166010,2406
9/1/2021,Desktop,Networks,text,none,Phrase,321358585,108795,3588387,1779
9/1/2021,Desktop,Networks,text,none,Retargeting,4505652,2856,114577,80
9/1/2021,Desktop,Search,text,Brand,Phrase,187670,53858,635751,3658
9/1/2021,Desktop,Search,text,Competitor,Phrase,190683,10520,1140928,606
9/1/2021,Desktop,Search,text,Other,Phrase,391109,42732,5576506,2286
9/1/2021,Mobile,Networks,text,none,Phrase,28108122,153243,2670834,1428
9/1/2021,Mobile,Networks,text,none,Retargeting,931195,5421,130422,88
9/1/2021,Mobile,Search,text,Brand,Phrase,204433,64249,654237,5204
9/1/2021,Mobile,Search,text,Competitor,Phrase,330249,19782,2509660,1235
9/1/2021,Mobile,Search,text,Other,Phrase,382737,52005,7097016,3429
9/1/2021,Desktop,Networks,text,none,Phrase,26082959,26580,499771,291
9/1/2021,Desktop,Networks,text,none,Retargeting,86846,79,2035,1
9/1/2021,Desktop,Search,text,Brand,Phrase,105401,19624,647144,1341
9/1/2021,Desktop,Search,text,Competitor,Phrase,220317,5671,593564,489
9/1/2021,Desktop,Search,text,Other,Phrase,233192,13889,1539741,1405
9/1/2021,Mobile,Networks,text,none,Phrase,3927596,25803,505340,468
9/1/2021,Mobile,Networks,text,none,Retargeting,20844,163,2638,5
9/1/2021,Mobile,Search,text,Brand,Phrase,57083,14886,404103,1672
9/1/2021,Mobile,Search,text,Competitor,Phrase,274270,9995,1417858,1190
9/1/2021,Mobile,Search,text,Other,Phrase,214272,15273,2172101,2826
9/1/2021,Desktop,Networks,text,none,Retargeting,1061959,573,13600,5
9/1/2021,Desktop,Search,text,Brand,Phrase,97329,11847,609454,554
9/1/2021,Desktop,Search,text,Competitor,Phrase,128094,4824,380857,334
9/1/2021,Desktop,Search,text,Other,Phrase,223998,17698,2022252,1467
9/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,text,none,Retargeting,565269,6112,64826,25
9/1/2021,Mobile,Search,text,Brand,Phrase,64032,14182,547463,1609
9/1/2021,Mobile,Search,text,Competitor,Phrase,215662,9373,785820,1142
9/1/2021,Mobile,Search,text,Other,Phrase,228694,23699,2730708,3831
9/1/2021,Desktop,Networks,text,none,Phrase,66019656,92856,2366199,2431
9/1/2021,Desktop,Networks,text,none,Retargeting,3310729,3013,131347,91
9/1/2021,Desktop,Search,text,Brand,Phrase,230349,52214,2522343,11072
9/1/2021,Desktop,Search,text,Competitor,Phrase,1018476,18711,1008485,1453
9/1/2021,Desktop,Search,text,Other,Phrase,469909,17800,1603325,1970
9/1/2021,Mobile,Networks,text,none,Phrase,9279516,49293,805073,1576
9/1/2021,Mobile,Networks,text,none,Retargeting,811626,3807,71881,103
9/1/2021,Mobile,Search,text,Brand,Phrase,323850,100247,4900397,20492
9/1/2021,Mobile,Search,text,Competitor,Phrase,2363526,34459,2198121,2569
9/1/2021,Mobile,Search,text,Other,Phrase,773003,24760,2257322,3353
9/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2021,Desktop,Search,text,Brand,Phrase,148824,56584,2068544,3934
9/1/2021,Desktop,Search,text,Competitor,Phrase,14670,562,53173,19
9/1/2021,Desktop,Search,text,Other,Phrase,327761,25761,2256499,914
9/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Search,text,Brand,Phrase,230445,87582,2038636,1251
9/1/2021,Mobile,Search,text,Competitor,Phrase,13269,455,26243,0
9/1/2021,Mobile,Search,text,Other,Phrase,273007,18508,949464,81
9/1/2021,Desktop,Networks,text,none,Phrase,3071171,4013,60684,212
9/1/2021,Desktop,Search,text,Brand,Phrase,100211,30362,351204,2562
9/1/2021,Desktop,Search,text,Competitor,Phrase,3262,343,13337,12
9/1/2021,Desktop,Search,text,Other,Phrase,20909,2144,98139,175
9/1/2021,Mobile,Networks,text,none,Phrase,527806,8866,82374,332
9/1/2021,Mobile,Search,text,Brand,Phrase,114037,40035,803334,5776
9/1/2021,Mobile,Search,text,Competitor,Phrase,4169,346,17270,12
9/1/2021,Mobile,Search,text,Other,Phrase,20715,1862,126103,236
9/1/2021,Desktop,Networks,text,none,Phrase,1490512,4431,139541,59
9/1/2021,Desktop,Networks,text,none,Retargeting,287405,1302,35641,19
9/1/2021,Desktop,Search,text,Brand,Phrase,19377,7125,605623,1400
9/1/2021,Desktop,Search,text,Competitor,Phrase,14351,1129,145007,43
9/1/2021,Desktop,Search,text,Other,Phrase,213074,17332,2420261,962
9/1/2021,Mobile,Networks,text,none,Phrase,2192136,14758,217401,31
9/1/2021,Mobile,Networks,text,none,Retargeting,295048,2334,47366,19
9/1/2021,Mobile,Search,text,Brand,Phrase,28416,14703,834373,3791
9/1/2021,Mobile,Search,text,Competitor,Phrase,14064,905,133573,90
9/1/2021,Mobile,Search,text,Other,Phrase,201151,14734,2228895,1860
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpc_video,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,984,3,39,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,4788,51,349,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,4520413,3040,93683,18
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,10897,8,535,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,4690744,41355,531518,42
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,9520,63,1942,1
10/1/2021,Desktop,Networks,image_ad,none,Phrase,282534,308,9534,6
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,2048,7,149,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,395361,3773,50721,35
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,3180,30,307,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,98827,94,4440,2
10/1/2021,Mobile,Networks,image_ad,none,Phrase,217627,1598,28916,2
10/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,382864,604,7246,17
10/1/2021,Mobile,Networks,image_ad,none,Phrase,1084040,14028,99032,102
10/1/2021,Desktop,Networks,image_ad,none,Phrase,18154,25,670,2
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,56807,251,6744,6
10/1/2021,Mobile,Networks,image_ad,none,Phrase,41049,581,5346,2
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,141104,1900,24314,17
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,6644,21,6853,6
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,3820,12,4476,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,164917,827,362514,70
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,44,0,0,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,18,1,296,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,1240,6,2808,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,48115,58,18349,3
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,6721,13,1371,1
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,105,0,0,0
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,414,3,974,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,64,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,2,0,0,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,33,1,247,0
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,46622,114,19944,23
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,11906,36,8786,5
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,232,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,84,1,401,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,3806,24,24562,4
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,33930,176,37171,16
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,47983,213,66762,35
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,32,1,1199,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,196,1,306,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,271,3,1338,0
10/1/2021,Desktop,Networks,text,none,Phrase,34653,145,2760,7
10/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,1
10/1/2021,Desktop,Search,text,Brand,Phrase,28185,14045,852462,2004
10/1/2021,Desktop,Search,text,Competitor,Phrase,207,10,924,105
10/1/2021,Desktop,Search,text,Other,Phrase,6968,747,76079,84
10/1/2021,Mobile,Networks,text,none,Phrase,77824,1252,17456,18
10/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Search,text,Brand,Phrase,67958,31947,1594124,5410
10/1/2021,Mobile,Search,text,Competitor,Phrase,341,20,2222,210
10/1/2021,Mobile,Search,text,Other,Phrase,10941,1188,135220,139
10/1/2021,Desktop,Networks,text,none,Phrase,27104326,15696,364512,913
10/1/2021,Desktop,Networks,text,none,Retargeting,1485749,1811,42404,87
10/1/2021,Desktop,Search,text,Brand,Phrase,287330,57755,1783887,5978
10/1/2021,Desktop,Search,text,Competitor,Phrase,85810,3819,170986,364
10/1/2021,Desktop,Search,text,Other,Phrase,119597,7936,554679,1193
10/1/2021,Mobile,Networks,text,none,Phrase,6379155,44918,587585,1160
10/1/2021,Mobile,Networks,text,none,Retargeting,233284,2000,35656,117
10/1/2021,Mobile,Search,text,Brand,Phrase,284915,85179,1235189,10309
10/1/2021,Mobile,Search,text,Competitor,Phrase,242085,8556,457636,986
10/1/2021,Mobile,Search,text,Other,Phrase,239604,14747,1129537,2130
10/1/2021,Desktop,Networks,text,none,Phrase,184114136,75067,2955126,1299
10/1/2021,Desktop,Networks,text,none,Retargeting,669493,599,45966,17
10/1/2021,Desktop,Search,text,Brand,Phrase,244745,44615,718703,3621
10/1/2021,Desktop,Search,text,Competitor,Phrase,167689,8073,952151,530
10/1/2021,Desktop,Search,text,Other,Phrase,292697,33234,4498827,2113
10/1/2021,Mobile,Networks,text,none,Phrase,28160879,138819,2753100,1310
10/1/2021,Mobile,Networks,text,none,Retargeting,192452,1192,51355,22
10/1/2021,Mobile,Search,text,Brand,Phrase,210847,60405,656543,5163
10/1/2021,Mobile,Search,text,Competitor,Phrase,349377,20169,2784151,1401
10/1/2021,Mobile,Search,text,Other,Phrase,441144,53472,7569915,3633
10/1/2021,Desktop,Networks,text,none,Phrase,12392646,17634,411011,317
10/1/2021,Desktop,Networks,text,none,Retargeting,45742,103,2686,5
10/1/2021,Desktop,Search,text,Brand,Phrase,136558,13440,739401,1031
10/1/2021,Desktop,Search,text,Competitor,Phrase,250966,6524,655906,532
10/1/2021,Desktop,Search,text,Other,Phrase,172861,10183,1146614,1296
10/1/2021,Mobile,Networks,text,none,Phrase,5478843,45884,828764,751
10/1/2021,Mobile,Networks,text,none,Retargeting,9726,83,1189,4
10/1/2021,Mobile,Search,text,Brand,Phrase,66325,14331,657997,1829
10/1/2021,Mobile,Search,text,Competitor,Phrase,334468,14188,1808234,1711
10/1/2021,Mobile,Search,text,Other,Phrase,236087,16312,2443760,2805
10/1/2021,Desktop,Networks,text,none,Retargeting,896665,1036,19043,10
10/1/2021,Desktop,Search,text,Brand,Phrase,19465,3758,235978,403
10/1/2021,Desktop,Search,text,Competitor,Phrase,131962,6665,509997,496
10/1/2021,Desktop,Search,text,Other,Phrase,199983,15239,1911137,1388
10/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
10/1/2021,Mobile,Networks,text,none,Retargeting,1287573,15112,129968,54
10/1/2021,Mobile,Search,text,Brand,Phrase,25904,8639,455600,1613
10/1/2021,Mobile,Search,text,Competitor,Phrase,234582,12563,972286,1419
10/1/2021,Mobile,Search,text,Other,Phrase,249245,24127,3018705,3991
10/1/2021,Desktop,Networks,text,none,Phrase,3622336,5507,153210,188
10/1/2021,Desktop,Networks,text,none,Retargeting,215534,224,9952,5
10/1/2021,Desktop,Search,text,Brand,Phrase,13266,2551,142940,614
10/1/2021,Desktop,Search,text,Competitor,Phrase,81912,1349,84424,116
10/1/2021,Desktop,Search,text,Other,Phrase,32167,1029,108251,122
10/1/2021,Mobile,Networks,text,none,Phrase,723972,4392,68356,119
10/1/2021,Mobile,Networks,text,none,Retargeting,49100,260,4491,7
10/1/2021,Mobile,Search,text,Brand,Phrase,16297,4861,308769,1140
10/1/2021,Mobile,Search,text,Competitor,Phrase,170254,2459,200218,202
10/1/2021,Mobile,Search,text,Other,Phrase,54528,1656,209657,244
10/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Search,text,Brand,Phrase,133700,55202,1904539,3480
10/1/2021,Desktop,Search,text,Competitor,Phrase,13519,542,56839,21
10/1/2021,Desktop,Search,text,Other,Phrase,297906,21900,2275252,849
10/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
10/1/2021,Mobile,Search,text,Brand,Phrase,242264,95478,2157320,570
10/1/2021,Mobile,Search,text,Competitor,Phrase,16866,584,43599,3
10/1/2021,Mobile,Search,text,Other,Phrase,311281,19579,1269628,81
10/1/2021,Desktop,Networks,text,none,Phrase,13395572,14118,286614,669
10/1/2021,Desktop,Search,text,Brand,Phrase,118081,24270,448590,3057
10/1/2021,Desktop,Search,text,Competitor,Phrase,1766,101,3139,5
10/1/2021,Desktop,Search,text,Other,Phrase,35519,2969,134728,254
10/1/2021,Mobile,Networks,text,none,Phrase,5789625,59346,698186,1304
10/1/2021,Mobile,Search,text,Brand,Phrase,124305,40699,901657,8108
10/1/2021,Mobile,Search,text,Competitor,Phrase,3369,140,7918,22
10/1/2021,Mobile,Search,text,Other,Phrase,56187,3546,215091,436
10/1/2021,Desktop,Networks,text,none,Phrase,250258,553,14499,18
10/1/2021,Desktop,Networks,text,none,Retargeting,471200,2007,55780,36
10/1/2021,Desktop,Search,text,Brand,Phrase,14094,5576,613655,1167
10/1/2021,Desktop,Search,text,Competitor,Phrase,17056,1458,165071,64
10/1/2021,Desktop,Search,text,Other,Phrase,99159,8970,1193987,834
10/1/2021,Mobile,Networks,text,none,Phrase,717147,4372,70442,15
10/1/2021,Mobile,Networks,text,none,Retargeting,729440,6424,116372,38
10/1/2021,Mobile,Search,text,Brand,Phrase,29045,13566,841474,3515
10/1/2021,Mobile,Search,text,Competitor,Phrase,32978,2157,240065,107
10/1/2021,Mobile,Search,text,Other,Phrase,138268,11568,1585312,1697
10/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
11/1/2021,Desktop,Networks,cpc_video,none,Retargeting,0,0,0,0
11/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,42669,55,425,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,123649,1137,6360,6
11/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,0,0,0,0
11/1/2021,Desktop,Networks,image_ad,none,Phrase,3435600,3300,97767,21
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,171015,184,5713,4
11/1/2021,Mobile,Networks,image_ad,none,Phrase,6647869,56456,686660,106
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,95485,735,10032,4
11/1/2021,Desktop,Networks,image_ad,none,Phrase,232559,489,11410,3
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,909,3,66,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,666499,5843,85817,32
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,1872,23,252,0
11/1/2021,Desktop,Networks,image_ad,none,Phrase,574583,481,11957,9
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,3082,3,151,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,1458171,10420,122344,48
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,3926,29,755,2
11/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Desktop,Networks,image_ad,none,Phrase,74829,138,2694,10
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,6649,5,78,0
11/1/2021,Mobile,Networks,image_ad,none,Phrase,152302,1575,17218,25
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,13,0,0,0
11/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,3
11/1/2021,Desktop,Networks,image_ad,none,Retargeting,36564,133,3528,2
11/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
11/1/2021,Mobile,Networks,image_ad,none,Retargeting,126170,1431,18917,6
11/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
11/1/2021,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
11/1/2021,Desktop,Search,mcbanner,Brand,Phrase,8947,50,16089,10
11/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,5017,18,6912,1
11/1/2021,Desktop,Search,mcbanner,Other,Phrase,207171,843,330737,88
11/1/2021,Mobile,Search,mcbanner,Brand,Phrase,67,0,0,0
11/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,40,0,0,0
11/1/2021,Mobile,Search,mcbanner,Other,Phrase,1869,6,2920,1
